combineId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFull,college,ageAtDraft,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle
17406,2011,FS,72.38,199,,Chris Culliver,South Carolina,22.70958904109590,,4.36,38.5,,4.08,123.0,6.88,
17407,2011,QB,74.0,215,,Andy Dalton,Texas Christian,23.512328767123300,,4.83,29.5,,4.27,106.0,6.93,
17408,2011,OLB,72.25,260,,Wayne Daniels,Texas Christian,,,5.03,25.0,,4.68,106.0,7.81,
17409,2011,DT,75.13,319,,Marcell Dareus,Alabama,21.454794520547900,,4.93,27.0,24.0,4.62,,7.83,
17410,2011,OT,79.13,313,,Josh Davis,Georgia,23.252054794520500,,5.5,24.0,,5.07,91.0,7.98,
17411,2011,WR,72.25,193,,Mark Dell,Michigan State,21.931506849315100,,4.54,,14.0,,,,
17412,2011,ILB,73.0,242,,Akeem Dent,Georgia,23.6,,4.78,37.5,24.0,,123.0,,
17413,2011,RB,67.5,179,,Noel Devine,West Virginia,,,4.34,,24.0,,,,
17414,2011,QB,75.38,225,,Pat Devlin,Delaware,23.057534246575300,,4.81,33.0,,4.32,116.0,7.08,
17415,2011,DE,74.25,281,,Demarcus Dobbs,Georgia,23.424657534246600,,4.87,31.0,,4.37,107.0,7.22,
17416,2011,OG,76.0,334,,Ray Dominguez,Arkansas,22.80821917808220,,5.45,27.5,21.0,4.9,90.0,7.74,
17417,2011,WR,74.0,201,,Tandon Doss,Indiana,21.610958904109600,,4.56,,14.0,,,,
17418,2011,CB,73.38,198,,Ras-I Dowling,Virginia,22.983561643835600,,4.4,,19.0,,,,
17419,2011,RB,70.88,213,,Shaun Draughn,North Carolina,23.405479452054800,,4.73,34.0,21.0,4.2,118.0,7.15,
17420,2011,CB,72.75,176,,Demarcus Van Dyke,Miami (FL),22.29041095890410,,4.25,33.5,5.0,4.09,,6.97,
17421,2011,DT,76.88,346,,Kenrick Ellis,Hampton (VA),23.397260273972600,,5.19,,26.0,,,,
17422,2011,DE,76.5,255,,Ricky Elmore,Arizona,23.252054794520500,,4.88,31.5,26.0,4.32,106.0,7.25,
17423,2011,QB,76.13,240,,Nathan Enderle,Idaho,23.306849315068500,,5.12,25.5,,4.46,102.0,7.13,
17424,2011,RB,72.0,227,,Darren Evans,Virginia Tech,22.47945205479450,,4.56,35.0,26.0,4.46,111.0,6.96,
17425,2011,DT,75.88,291,,Nick Fairley,Auburn,23.276712328767100,,4.84,31.0,,4.56,113.0,7.14,
17426,2011,RB,70.38,231,,Mario Fannin,Auburn,,,4.37,37.5,21.0,4.21,115.0,6.99,
17427,2011,OLB,73.25,245,,Mason Foster,Washington,22.172602739726000,,4.75,31.0,22.0,4.45,110.0,7.14,
17428,2011,OT,77.5,316,,Orlando Franklin,Miami (FL),23.38082191780820,,5.11,28.5,26.0,,,,
17429,2011,DT,73.5,308,,Sione Fua,Stanford,22.882191780821900,,5.28,24.0,30.0,4.54,101.0,7.54,
17430,2011,C,76.0,306,,Brandon Fusco,Slippery Rock,22.76986301369860,,5.18,28.5,26.0,4.43,108.0,7.29,
17431,2011,QB,76.38,234,,Blaine Gabbert,Missouri,21.54794520547950,,4.61,33.5,,4.26,120.0,6.84,
17432,2011,TE,76.0,252,,Charlie Gantt,Michigan State,23.339726027397300,,4.85,30.5,27.0,4.4,112.0,7.15,
17433,2011,WR,71.75,192,,Edmond Gates,Abilene Christian (TX),24.89041095890410,,4.31,40.0,16.0,,131.0,,
17434,2011,OT,78.13,330,,Marcus Gilbert,Florida,23.213698630137000,,5.41,,30.0,,,,
17435,2011,CB,70.0,195,,Marcus Gilchrist,Clemson,22.4,,4.45,38.5,26.0,4.12,119.0,6.81,
17436,2011,SS,71.5,208,,Dejon Gomes,Nebraska,21.457534246575300,,4.5,31.0,13.0,,110.0,,
17437,2011,TE,75.13,244,,Cameron Graham,Louisville,22.235616438356200,,5.0,31.0,18.0,4.51,105.0,7.19,
17438,2011,OT,78.0,325,,Adam Grant,Arizona,25.005479452054800,,5.54,26.5,25.0,5.0,99.0,8.25,
17439,2011,DT,75.0,286,,John Graves,Virginia Tech,23.85753424657530,,5.09,28.5,29.0,4.49,114.0,7.49,
17440,2011,WR,75.63,211,,A.J. Green,Georgia,22.756164383561600,,4.48,34.5,18.0,4.21,126.0,6.91,
17441,2011,RB,72.25,225,,Alex Green,Hawaii,22.86027397260270,,4.45,34.0,20.0,4.15,114.0,6.91,
17442,2011,TE,75.38,249,,Virgil Green,Nevada,22.747945205479500,,4.54,42.5,23.0,4.4,130.0,6.9,
17443,2011,WR,76.13,216,,Tori Gurley,South Carolina,23.446575342465800,,4.53,33.5,15.0,4.25,118.0,7.05,
17444,2011,DT,76.13,305,,Lawrence Guy,Arizona State,21.12876712328770,,4.96,29.0,28.0,4.43,,7.6,
17445,2011,FS,73.38,209,,Eric Hagg,Nebraska,21.63013698630140,,4.62,34.5,18.0,4.19,121.0,6.73,
17446,2011,OT,78.13,326,,Chris Hairston,Clemson,22.019178082191800,,5.38,29.0,33.0,4.7,96.0,7.9,
17447,2011,WR,73.5,209,,Leonard Hankerson,Miami (FL),22.254794520547900,,4.4,36.0,14.0,4.21,117.0,6.94,
17448,2011,TE,75.75,249,,Daniel Hardy,Idaho,23.654794520547900,,4.77,,18.0,,,,
17449,2011,RB,71.38,233,,Jamie Harper,Clemson,21.64109589041100,,4.53,36.5,24.0,4.39,120.0,7.16,
17450,2011,CB,69.5,191,,Brandon Harris,Miami (FL),21.27123287671230,,4.46,35.5,13.0,4.12,113.0,6.77,
17451,2011,WR,70.38,203,,Dwayne Harris,East Carolina (NC),23.63013698630140,,4.53,34.0,10.0,4.21,111.0,6.77,
17452,2011,RB,71.5,219,,Roy Helu,Nebraska,22.4027397260274,,4.4,36.5,11.0,4.01,119.0,6.67,
17453,2011,OG,74.75,308,,Ricky Henry,Nebraska,23.76986301369860,,5.68,24.0,20.0,4.68,90.0,7.98,
17454,2011,OLB,76.0,244,,Mark Herzlich,Boston,23.671232876712300,,4.91,32.5,29.0,4.46,112.0,7.32,
17455,2011,DE,76.63,294,,Cameron Heyward,Ohio State,21.991780821917800,,4.92,30.0,,,,,
17456,2011,FS,72.75,202,,Will Hill,Florida,21.156164383561600,,4.64,31.0,,4.19,123.0,,
17457,2011,FS,73.13,219,,Jermale Hines,Ohio State,23.476712328767100,,4.61,31.0,19.0,4.21,,6.9,
17458,2011,OT,78.88,319,,Kyle Hix,Texas,22.60821917808220,,5.44,32.0,24.0,4.78,104.0,7.77,
17459,2011,CB,70.25,192,,Brandon Hogan,West Virginia,23.087671232876700,,4.43,,19.0,,,,
17460,2011,OLB,74.5,235,,Doug Hogue,Syracuse,22.24931506849320,,4.62,36.0,18.0,4.57,121.0,7.09,
17461,2011,WR,76.38,210,,Andre Holmes,Hillsdale (MI),22.87945205479450,,4.51,35.0,11.0,4.31,130.0,6.69,
17462,2011,OLB,72.75,240,,Ross Homan,Ohio State,24.164383561643800,,4.66,35.5,32.0,4.34,111.0,7.21,
17463,2011,CB,72.5,200,,Davon House,New Mexico State,21.813698630137000,,4.44,33.5,14.0,4.12,109.0,6.65,
17464,2011,TE,77.38,248,,Rob Housler,Florida Atlantic,23.12876712328770,,4.46,37.0,22.0,4.21,117.0,6.9,
17465,2011,OLB,74.88,270,,Justin Houston,Georgia,22.304109589041100,,4.62,36.5,30.0,4.37,125.0,6.95,
17466,2011,C,74.38,299,,Rodney Hudson,Florida State,21.80821917808220,,5.27,25.5,27.0,4.96,95.0,8.03,
17467,2011,OT,75.63,302,,Kevin Hughes,S.E. Louisiana,22.73972602739730,,5.31,29.5,22.0,4.97,95.0,8.29,
17468,2011,OLB,72.5,239,,Jeremiha Hunter,Iowa,,,4.77,31.5,20.0,,116.0,,
17469,2011,RB,67.25,199,,Kendall Hunter,Oklahoma State,22.627397260274000,,4.46,35.0,24.0,4.21,122.0,6.74,
17470,2011,OG,78.75,316,,Zach Hurd,Connecticut,22.589041095890400,,5.28,28.0,,4.77,101.0,7.73,
17471,2011,OG,74.63,318,,Maurice Hurt,Florida,23.484931506849300,,5.34,,18.0,,,,
17472,2011,FB,72.38,257,,Henry Hynoski,Pittsburgh,22.339726027397300,,5.06,30.5,24.0,,111.0,,
17473,2011,RB,69.13,215,,Mark Ingram,Alabama,21.364383561643800,,4.62,31.5,21.0,4.62,113.0,7.13,
17474,2011,OG,77.0,299,,Andrew Jackson,Frenso State (CA),22.53972602739730,,5.27,28.0,25.0,4.65,98.0,7.55,
17475,2011,FS,71.88,198,,Jaiquawn Jarrett,Temple,21.613698630137000,,4.62,30.0,14.0,4.14,113.0,6.95,
17476,2011,WR,75.0,215,,Lestar Jean,Florida Atlantic,23.24109589041100,,4.61,37.5,14.0,4.43,113.0,7.45,
17477,2011,DT,76.0,310,,Jarvis Jenkins,Clemson,23.024657534246600,,5.03,26.5,17.0,4.83,98.0,7.42,
17478,2011,WR,68.88,185,,Jerrel Jernigan,Troy (AL),21.884931506849300,,4.46,37.5,11.0,4.25,117.0,7.07,
17479,2011,OG,77.0,361,,Carl Johnson,Florida,,,5.4,25.5,25.0,5.03,96.0,,
17480,2011,SS,70.25,212,,Jeron Johnson,Boise State,22.89041095890410,,4.51,,23.0,,,,
17481,2011,QB,77.13,251,,Jerrod Johnson,Texas A&M,22.767123287671200,,4.75,29.0,,4.31,119.0,7.28,
17482,2011,WR,71.25,199,,Ronald Johnson,USC,22.747945205479500,,4.46,,16.0,,,,
17483,2011,ILB,72.13,242,,Greg Jones,Michigan State,22.575342465753400,,4.75,31.5,21.0,4.27,117.0,7.21,
17484,2011,WR,74.75,220,,Julio Jones,Alabama,22.243835616438400,,4.34,38.5,17.0,4.25,135.0,6.66,
17485,2011,RB,71.63,194,,Taiwan Jones,Eastern Washington,22.76986301369860,,4.53,32.0,13.0,4.33,115.0,7.25,
17486,2011,DE,76.13,287,,Cameron Jordan,California,21.813698630137000,,4.74,31.0,25.0,4.37,117.0,7.07,
17487,2011,QB,76.63,233,,Colin Kaepernick,Nevada,23.4986301369863,,4.53,32.5,,4.18,115.0,6.85,
17488,2011,C,74.63,280,,Jason Kelce,Cincinnati,23.493150684931500,,4.89,30.5,,4.14,110.0,7.22,
17489,2011,TE,74.88,243,,Lance Kendricks,Wisconsin,23.257534246575300,,4.65,34.5,25.0,4.15,122.0,6.94,
17490,2011,SS,71.25,219,,Shiloh Keo,Idaho,23.378082191780800,,4.74,32.5,24.0,3.9,110.0,6.55,
17491,2011,WR,69.5,189,,Jeremy Kerley,Texas Christian,22.482191780821900,,4.56,34.5,16.0,,120.0,,
17492,2011,DE,75.88,267,,Ryan Kerrigan,Purdue,22.71232876712330,,4.67,33.5,31.0,4.39,122.0,7.18,
17493,2011,OG,75.25,308,,Daniel Kilgore,Appalachian State (NC),23.375342465753400,,5.28,32.5,23.0,4.68,105.0,7.59,
17494,2011,OT,77.0,317,,Jarriel King,South Carolina,24.18082191780820,,5.03,30.0,23.0,4.77,114.0,7.6,
17495,2011,DE,75.0,275,,Karl Klug,Iowa,23.09041095890410,,4.79,,22.0,,,,
17496,2011,FS,71.5,210,,Mark LeGree,Appalachian State (NC),21.81917808219180,,4.49,31.0,21.0,4.09,116.0,6.9,
17497,2011,SS,71.63,210,,Joe Young,Rutgers,22.91780821917810,,4.42,36.5,18.0,4.13,122.0,6.82,
17498,2011,ILB,72.75,242,,Orie Lemon,Oklahoma State,23.649315068493200,,4.87,30.0,27.0,4.4,113.0,7.45,
17499,2011,RB,71.63,227,,Mikel Leshoure,Illinois,21.09315068493150,,4.56,38.0,21.0,4.4,122.0,6.82,
17500,2011,DE,75.5,292,,Lazarius Levingston,Louisiana State,23.46301369863010,,4.93,29.5,,4.62,104.0,7.29,
17501,2011,RB,66.63,193,,Dion Lewis,Pittsburgh,20.5972602739726,,4.56,34.5,17.0,4.18,112.0,6.9,
17502,2011,C,73.75,304,,Alex Linnenkohl,Oregon State,23.12876712328770,,5.36,26.5,24.0,4.62,89.0,7.67,
17503,2011,WR,74.5,231,,Greg Little,North Carolina,21.926027397260300,,4.51,40.5,27.0,4.21,129.0,6.8,
17504,2011,DT,74.13,298,,Corey Liuget,Illinois,21.126027397260300,,4.97,27.5,27.0,4.68,102.0,7.48,
17505,2011,ILB,73.13,246,,Greg Lloyd,Connecticut,22.224657534246600,,4.8,32.0,22.0,4.46,109.0,7.17,
17506,2011,RB,68.25,188,,Derrick Locke,Kentucky,21.926027397260300,,4.37,37.5,16.0,4.15,118.0,6.98,
17507,2011,QB,74.5,231,,Jake Locker,Washington,22.882191780821900,,4.51,35.0,,4.12,115.0,6.77,
17508,2011,WR,74.13,211,,Ricardo Lockette,Fort Valley State (GA),24.953424657534200,,4.34,35.5,,4.19,127.0,7.15,
17509,2011,OT,76.38,315,,Demarcus Love,Arkansas,23.156164383561600,,5.18,26.5,27.0,4.84,97.0,7.84,
17510,2011,OLB,74.38,241,,Scott Lutrus,Connecticut,23.027397260274000,,4.68,38.0,,4.09,121.0,6.89,
17511,2011,WR,72.88,190,,Jeff Maehl,Oregon,22.13150684931510,,4.56,33.5,,3.94,115.0,6.42,
17512,2011,QB,78.75,253,,Ryan Mallett,Arkansas,22.90958904109590,,5.24,24.0,,,103.0,,
17513,2011,FB,72.5,248,,Owen Marecic,Stanford,22.578082191780800,,4.87,28.5,22.0,4.56,102.0,7.1,
17514,2011,CB,72.5,197,,Curtis Marsh,Utah State,23.172602739726000,,4.42,37.5,12.0,4.07,123.0,6.87,
17515,2011,ILB,72.88,231,,Casey Matthews,Oregon,22.293150684931500,,4.78,,13.0,,,,
17516,2011,DE,75.5,257,,Cliff Matthews,South Carolina,21.742465753424700,,4.81,32.0,17.0,4.37,112.0,7.21,
17517,2011,CB,72.25,202,,Byron Maxwell,Clemson,23.19178082191780,,4.43,33.0,24.0,,124.0,,
17518,2011,ILB,73.38,238,,Colin McCarthy,Miami (FL),22.926027397260300,,4.59,36.5,23.0,4.2,119.0,6.93,
17519,2011,DT,73.63,297,,Terrell McClain,South Florida,22.786301369863000,,4.98,28.0,29.0,4.56,104.0,7.48,
17520,2011,SS,72.13,217,,DeAndre McDaniel,Clemson,23.435616438356200,,4.63,35.0,,,116.0,,
17521,2011,QB,73.88,220,,Greg McElroy,Alabama,22.980821917808200,,4.84,33.0,,4.45,107.0,7.11,
17522,2011,CB,71.25,195,,Andrew McGee,Oklahoma State,,,4.71,34.0,,,117.0,,
17523,2011,DE,74.63,278,,Pernell McPhee,Mississippi State,22.375342465753400,,4.91,28.5,20.0,4.59,107.0,7.13,
17524,2011,OLB,73.38,254,,Bruce Miller,Central Florida,23.742465753424700,,4.81,31.0,35.0,4.34,113.0,7.05,
17525,2011,OLB,74.63,246,,Von Miller,Texas A&M,22.104109589041100,,4.42,37.0,21.0,4.06,126.0,6.7,
17526,2011,OLB,73.38,248,,Dontay Moch,Nevada,22.78904109589040,,4.4,42.0,21.0,4.38,128.0,7.09,
17527,2011,OG,76.25,319,,John Moffitt,Wisconsin,24.515068493150700,,5.51,30.5,23.0,4.53,102.0,7.79,
17528,2011,ILB,75.0,239,,Mike Mohamed,California,23.145205479452100,,4.65,32.0,21.0,4.0,115.0,6.7,
17529,2011,WR,71.63,194,,Denarius Moore,Tennessee,22.397260273972600,,4.43,36.0,13.0,4.15,118.0,6.78,
17530,2011,FS,71.75,202,,Rahim Moore,UCLA,21.221917808219200,,4.58,35.0,11.0,3.96,115.0,6.98,
17531,2011,OLB,73.63,228,,Adrian Moten,Maryland,23.03013698630140,,4.53,31.0,18.0,4.21,114.0,7.05,
17532,2011,OLB,73.0,239,,Jonas Mouton,Michigan,23.12876712328770,,4.84,31.5,,4.34,115.0,7.08,
17533,2011,WR,70.5,197,,Orenthal Murdock,Fort Hays State (KS),,,4.53,34.5,15.0,4.37,116.0,,
17534,2011,RB,71.63,213,,DeMarco Murray,Oklahoma,23.221917808219200,,4.37,34.5,21.0,4.18,130.0,7.28,
17535,2011,DT,73.75,319,,Chris Neild,West Virginia,23.421917808219200,,5.06,29.0,30.0,4.46,106.0,7.56,
17536,2011,DT,72.63,294,,Drake Nevis,Louisiana State,21.986301369863000,,5.06,30.5,31.0,4.65,112.0,7.71,
17537,2011,QB,77.0,248,,Cam Newton,Auburn,21.97808219178080,,4.56,35.0,,4.18,126.0,6.92,
17538,2011,OT,76.88,311,,Derek Newton,Arkansas State,23.46301369863010,,5.0,25.5,24.0,5.0,100.0,7.76,
17539,2011,C,76.13,304,,Kris O'Dowd,USC,22.96986301369860,,5.12,32.5,31.0,4.59,105.0,7.67,
17540,2011,TE,77.75,261,,Schuylar Oordt,Northern Iowa,23.93972602739730,,4.63,36.0,18.0,4.25,119.0,6.83,
17541,2011,DE,73.63,247,,Cheta Ozougwu,Rice,22.454794520547900,,4.84,34.5,26.0,4.31,119.0,7.06,
17542,2011,DT,73.25,303,,Stephen Paea,Oregon State,22.97808219178080,,4.98,,49.0,,,,
17543,2011,DT,74.13,303,,Martin Parker,Richmond,23.18082191780820,,4.95,29.0,22.0,4.57,104.0,7.56,
17544,2011,CB,70.63,191,,Johnny Patrick,Louisville,22.70958904109590,,4.59,32.0,13.0,4.16,110.0,,
17545,2011,WR,72.88,224,,Niles Paul,Nebraska,21.731506849315100,,4.45,34.5,24.0,4.14,117.0,6.9,
17546,2011,OG,76.5,299,,Mike Person,Montana State,22.876712328767100,,5.07,28.0,21.0,4.5,108.0,7.44,
17547,2011,CB,72.25,219,,Patrick Peterson,Louisiana State,20.81095890410960,,4.31,38.0,15.0,4.07,126.0,6.58,
17548,2011,WR,74.63,209,,Austin Pettis,Boise State,23.232876712328800,,4.56,33.5,14.0,3.88,120.0,6.68,
17549,2011,TE,75.25,256,,Zack Pianalto,North Carolina,21.934246575342500,,4.78,32.0,22.0,4.41,108.0,6.85,
17550,2011,WR,69.88,199,,Kealoha Pilares,Hawaii,23.2,,4.56,,19.0,,,,
17551,2011,OT,75.38,317,,Jason Pinkston,Pittsburgh,23.660273972602700,,5.39,26.5,,4.91,98.0,7.88,
17552,2011,QB,74.0,229,,Christian Ponder,Florida State,23.186301369863000,,4.63,34.0,,4.09,116.0,6.85,
17553,2011,QB,74.88,211,,Josh Portis,California (PA),23.805479452054800,,4.59,40.0,,4.12,126.0,6.84,
17554,2011,OG,77.0,303,,Mike Pouncey,Florida,21.775342465753400,,5.12,25.0,,4.64,96.0,7.66,
17555,2011,DT,73.75,335,,Jerrell Powe,Mississippi,24.136986301369900,,5.25,25.0,27.0,5.06,93.0,8.17,
17556,2011,RB,70.5,207,,Bilal Powell,Louisville,22.515068493150700,,4.52,,18.0,,,,
17557,2011,DE,76.0,265,,Robert Quinn,North Carolina,20.958904109589000,,4.62,34.0,22.0,4.4,116.0,7.13,
17558,2011,OG,75.25,309,,Will Rackley,Lehigh (PA),21.55890410958900,,5.27,23.5,29.0,4.94,,7.91,
17559,2011,OLB,74.5,263,,Brooks Reed,Arizona,24.17808219178080,,4.65,30.5,30.0,4.28,113.0,7.11,
17560,2011,DE,75.88,261,,D'Aundre Reed,Arizona,23.336986301369900,,4.84,35.5,30.0,4.32,119.0,7.24,
17561,2011,OT,79.13,327,,Jah Reid,Central Florida,22.783561643835600,,5.32,29.5,28.0,4.65,111.0,7.73,
17562,2011,TE,74.25,248,,Allen Reisner,Iowa,22.59178082191780,,4.9,28.0,14.0,4.59,108.0,7.31,
17563,2011,RB,71.25,225,,Stevan Ridley,Louisiana State,22.263013698630100,,4.65,36.0,18.0,4.21,118.0,6.78,
17564,2011,WR,69.63,184,,Aldrick Robinson,Southern Methodist,22.605479452054800,,4.35,40.0,17.0,4.09,126.0,6.65,
17565,2011,RB,65.88,196,,Jacquizz Rodgers,Oregon State,21.235616438356200,,4.59,33.0,,4.26,113.0,7.31,
17566,2011,CB,70.5,180,,Justin Rogers,Richmond,23.295890410958900,,4.45,33.0,14.0,4.2,114.0,7.21,
17567,2011,OLB,69.63,229,,Brian Rolle,Ohio State,22.44931506849320,,4.53,33.0,28.0,4.26,115.0,6.89,
17568,2011,RB,71.63,212,,Evan Royster,Penn State,23.435616438356200,,4.65,34.0,20.0,4.18,113.0,7.07,
17569,2011,CB,72.5,195,,Chris Rucker,Michigan State,22.556164383561600,,4.55,,10.0,,,,
17570,2011,CB,71.63,190,,Kevin Rutland,Missouri,23.084931506849300,,4.58,35.5,12.0,4.15,115.0,6.92,
17571,2011,RB,71.25,220,,Brandon Saine,Ohio State,22.383561643835600,,4.4,34.5,22.0,4.25,113.0,6.98,
17572,2011,WR,73.13,210,,Greg Salas,Hawaii,22.687671232876700,,4.53,37.0,15.0,4.1,120.0,6.65,
17573,2011,WR,74.0,204,,DeMarco Sampson,San Diego State,25.372602739726000,,4.69,,14.0,,,,
17574,2011,WR,66.13,181,,Jock Sanders,West Virginia,22.884931506849300,,4.5,34.5,19.0,4.13,121.0,6.78,
17575,2011,FS,76.38,217,,Robert Sands,West Virginia,21.495890410958900,,4.53,35.0,12.0,4.06,124.0,7.03,
17576,2011,WR,71.38,182,,Dane Sanzenbacher,Ohio State,22.553424657534200,,4.56,33.5,,3.97,118.0,6.46,
17577,2011,SS,72.0,211,,Tyler Sash,Iowa,22.934246575342500,,4.62,33.0,11.0,4.27,108.0,6.9,
17578,2011,TE,77.13,270,,Weslye Saunders,South Carolina,22.293150684931500,,4.82,33.5,19.0,,116.0,,
17579,2011,OG,76.25,308,,Stephen Schilling,Michigan,22.783561643835600,,5.18,25.5,30.0,4.62,98.0,7.73,
17580,2011,RB,71.0,211,,Da'Rel Scott,Maryland,22.936986301369900,,4.4,34.0,19.0,4.2,117.0,7.15,
17581,2011,SS,70.63,223,,Da'Norris Searcy,North Carolina,22.46027397260270,,4.55,33.0,27.0,4.09,120.0,6.87,
17582,2011,DE,74.88,264,,Jabaal Sheard,Pittsburgh,21.980821917808200,,4.68,31.0,,,115.0,,
17583,2011,ILB,73.88,250,,Kelvin Sheppard,Louisiana State,23.334246575342500,,4.64,33.5,22.0,4.28,110.0,,
17584,2011,FB,70.0,242,,Anthony Sherman,Connecticut,22.39178082191780,,4.74,32.5,32.0,4.41,111.0,7.23,
17585,2011,CB,74.63,195,,Richard Sherman,Stanford,23.09315068493150,,4.54,38.0,16.0,4.33,125.0,6.82,
17586,2011,OT,77.38,321,,Derek Sherrod,Mississippi State,22.027397260274000,,5.18,28.0,23.0,4.63,97.0,7.43,
17587,2011,WR,71.75,205,,Cecil Shorts,Mount Union (OH),23.364383561643800,,4.5,34.5,21.0,4.07,114.0,6.5,
17588,2011,DT,73.75,305,,Sealver Siliga,Utah,21.019178082191800,,5.04,29.0,29.0,4.75,,7.7,
17589,2011,SS,69.25,200,,David Sims,Iowa State,24.53698630136990,,4.5,37.5,24.0,4.28,120.0,,
17590,2011,CB,69.5,186,,Buster Skrine,Chattanooga State,22.019178082191800,,4.37,37.0,20.0,3.9,122.0,6.44,
17591,2011,DE,76.25,263,,Aldon Smith,Missouri,21.602739726027400,,4.74,34.0,20.0,4.5,118.0,7.19,
17592,2011,OLB,70.63,239,,D.J. Smith,Appalachian State (NC),22.186301369863000,,4.75,31.0,20.0,4.45,104.0,7.35,
17593,2011,CB,74.25,211,,Jimmy Smith,Colorado,22.76986301369860,,4.42,36.0,24.0,4.06,123.0,6.93,
17594,2011,TE,77.75,266,,Lee Smith,Marshall,23.44931506849320,,4.94,29.0,25.0,4.28,108.0,7.16,
17595,2011,WR,72.88,204,,Torrey Smith,Maryland,22.265753424657500,,4.41,41.0,19.0,4.13,126.0,6.72,
17596,2011,OT,77.0,307,,Tyron Smith,USC,20.389041095890400,,5.08,,29.0,,,,
17597,2011,OT,77.38,310,,Willie Smith,East Carolina (NC),24.471232876712300,,5.4,30.5,,4.83,106.0,7.95,
17598,2011,OT,80.25,319,,Nate Solder,Colorado,23.057534246575300,,4.96,32.0,21.0,4.34,110.0,7.44,
17599,2011,WR,73.88,195,,Owen Spencer,NC State,23.5013698630137,,4.51,37.5,6.0,4.18,125.0,6.86,
17600,2011,QB,76.38,223,,Ricky Stanzi,Iowa,23.665753424657500,,4.87,32.5,,4.43,110.0,6.95,
17601,2011,TE,76.75,258,,Luke Stocker,Tennessee,22.794520547945200,,4.68,33.0,27.0,4.4,115.0,7.03,
17602,2011,ILB,73.0,241,,Quan Sturdivant,North Carolina,22.40821917808220,,4.63,34.0,21.0,4.5,115.0,,
17603,2011,FS,72.38,204,,Jerrard Tarrant,Georgia Tech,21.92876712328770,,4.57,33.0,14.0,4.21,116.0,6.92,
17604,2011,RB,69.5,213,,Vai Taua,Nevada,22.55890410958900,,4.65,34.5,20.0,4.18,112.0,6.89,
17605,2011,DT,75.38,311,,Adrian Taylor,Oklahoma,,,4.96,,34.0,,,,
17606,2011,DT,75.25,334,,Phil Taylor,Baylor,23.07123287671230,,5.09,29.5,31.0,4.77,100.0,7.75,
17607,2011,QB,72.75,217,,Tyrod Taylor,Virginia Tech,21.747945205479500,,4.47,37.5,,4.09,126.0,6.78,
17608,2011,C,74.5,309,,Zane Taylor,Utah,23.027397260274000,,5.52,25.5,33.0,4.77,104.0,8.15,
17609,2011,RB,72.25,230,,Daniel Thomas,Kansas State,23.512328767123300,,4.63,,21.0,,,,
17610,2011,OLB,73.0,241,,J.T. Thomas,West Virginia,22.715068493150700,,4.65,30.5,23.0,4.28,114.0,7.23,
17611,2011,CB,70.25,191,,Josh Thomas,Buffalo,22.0,,4.46,38.5,13.0,4.15,126.0,6.99,
17612,2011,TE,76.63,246,,Julius Thomas,Portland State (OR),22.84931506849320,,4.64,35.5,16.0,4.31,111.0,6.96,
17613,2011,CB,69.25,189,,Brandyn Thompson,Boise State,21.506849315068500,,4.5,33.5,13.0,4.12,114.0,6.66,
17614,2011,OG,75.38,300,,Isaiah Thompson,Houston,23.39178082191780,,6.0,25.0,23.0,5.56,82.0,9.04,
17615,2011,DT,75.13,309,,Cedric Thornton,Southern Arkansas,22.865753424657500,,5.25,27.0,23.0,4.71,101.0,7.7,
17616,2011,RB,68.88,203,,Jordan Todman,Connecticut,21.186301369863000,,4.4,38.0,25.0,4.18,126.0,7.24,
17617,2011,WR,75.5,212,,Terrence Toliver,Louisiana State,22.98904109589040,,4.52,32.0,,4.03,122.0,6.48,
17618,2011,QB,74.0,212,,Scott Tolzien,Wisconsin,23.663013698630100,,4.92,29.5,,4.12,116.0,6.84,
17619,2011,CB,71.63,199,,Devon Torrence,Ohio State,22.0,,4.68,33.0,,4.09,111.0,6.95,
17620,2011,OG,73.88,301,,Julian Vandervelde,Iowa,23.572602739726000,,5.12,31.0,23.0,4.59,104.0,7.46,
17621,2011,RB,70.25,210,,Shane Vereen,California,22.16986301369860,,4.49,34.0,31.0,4.28,115.0,6.95,
17622,2011,OG,75.38,310,,Danny Watkins,Baylor,26.49041095890410,,5.36,26.0,29.0,4.62,92.0,7.61,
17623,2011,DE,77.38,290,,J.J. Watt,Wisconsin,22.115068493150700,,4.81,37.0,34.0,4.21,120.0,6.88,
17624,2011,WR,73.13,202,,Ryan Whalen,Stanford,21.76986301369860,,4.53,38.5,18.0,4.09,123.0,6.67,
17625,2011,ILB,74.75,240,,Chris White,Mississippi State,22.295890410958900,,4.68,34.0,17.0,4.25,115.0,6.95,
17626,2011,RB,69.88,209,,Johnny White,North Carolina,23.246575342465800,,4.5,32.5,,4.31,117.0,7.07,
17627,2011,DE,75.5,266,,Markus White,Florida State,23.438356164383600,,4.86,32.5,14.0,4.51,117.0,7.25,
17628,2011,DT,74.13,302,,Colby Whitlock,Texas Tech,22.67945205479450,,5.27,30.5,25.0,4.75,105.0,7.73,
17629,2011,DT,76.13,315,,Muhammad Wilkerson,Temple,21.528767123287700,,4.96,26.0,27.0,4.59,106.0,7.31,
